date,open,high,low,close,volume,key,ticker,market,label
2023-07-14,1266.8299560546875,1270.489990234375,1259.8900146484375,1266.8299560546875,0,FX,KRW=X,US,원달러 환율
2023-07-17,1268.3399658203125,1269.9200439453125,1263.3800048828125,1268.3399658203125,0,FX,KRW=X,US,원달러 환율
2023-07-18,1265.449951171875,1266.030029296875,1257.0899658203125,1265.449951171875,0,FX,KRW=X,US,원달러 환율
2023-07-19,1264.93994140625,1269.0799560546875,1261.1700439453125,1264.93994140625,0,FX,KRW=X,US,원달러 환율
2023-07-20,1265.0899658203125,1278.9200439453125,1261.280029296875,1265.0899658203125,0,FX,KRW=X,US,원달러 환율
2023-07-21,1278.4000244140625,1290.0,1276.1400146484375,1278.4000244140625,0,FX,KRW=X,US,원달러 환율
2023-07-24,1285.6500244140625,1288.6700439453125,1277.18994140625,1285.6500244140625,0,FX,KRW=X,US,원달러 환율
2023-07-25,1280.530029296875,1284.8299560546875,1273.1199951171875,1280.530029296875,0,FX,KRW=X,US,원달러 환율
2023-07-26,1274.1199951171875,1282.2099609375,1270.1800537109375,1274.1199951171875,0,FX,KRW=X,US,원달러 환율
2023-07-27,1275.1700439453125,1282.5699462890625,1266.9200439453125,1275.1700439453125,0,FX,KRW=X,US,원달러 환율
2023-07-28,1283.8800048828125,1284.02001953125,1273.1600341796875,1283.8800048828125,0,FX,KRW=X,US,원달러 환율
2023-07-31,1272.3900146484375,1279.030029296875,1270.1300048828125,1272.3900146484375,0,FX,KRW=X,US,원달러 환율
2023-08-01,1277.9300537109375,1290.280029296875,1274.5,1277.9300537109375,0,FX,KRW=X,US,원달러 환율
2023-08-02,1289.050048828125,1302.0799560546875,1286.9599609375,1289.050048828125,0,FX,KRW=X,US,원달러 환율
2023-08-03,1295.3699951171875,1303.6199951171875,1294.699951171875,1295.3699951171875,0,FX,KRW=X,US,원달러 환율
2023-08-04,1296.4000244140625,1311.3499755859375,1296.3800048828125,1296.4000244140625,0,FX,KRW=X,US,원달러 환율
2023-08-07,1303.050048828125,1308.31005859375,1298.6500244140625,1303.050048828125,0,FX,KRW=X,US,원달러 환율
2023-08-08,1307.75,1321.75,1305.0999755859375,1307.75,0,FX,KRW=X,US,원달러 환율
2023-08-09,1316.6700439453125,1321.780029296875,1309.5400390625,1316.6700439453125,0,FX,KRW=X,US,원달러 환율
2023-08-10,1313.6400146484375,1319.5,1305.5999755859375,1313.6400146484375,0,FX,KRW=X,US,원달러 환율
2023-08-11,1318.3299560546875,1331.260009765625,1316.4300537109375,1318.3299560546875,0,FX,KRW=X,US,원달러 환율
2023-08-14,1329.6099853515625,1339.2099609375,1327.8299560546875,1329.6099853515625,0,FX,KRW=X,US,원달러 환율
2023-08-15,1334.739990234375,1339.510009765625,1332.0400390625,1334.739990234375,0,FX,KRW=X,US,원달러 환율
2023-08-16,1338.739990234375,1340.5799560546875,1333.02001953125,1338.739990234375,0,FX,KRW=X,US,원달러 환율
2023-08-17,1343.3299560546875,1343.3299560546875,1334.280029296875,1343.3299560546875,0,FX,KRW=X,US,원달러 환율
2023-08-18,1339.0799560546875,1344.1099853515625,1332.1099853515625,1339.0799560546875,0,FX,KRW=X,US,원달러 환율
2023-08-21,1339.1700439453125,1343.18994140625,1337.6400146484375,1339.1700439453125,0,FX,KRW=X,US,원달러 환율
2023-08-22,1339.739990234375,1340.989990234375,1333.550048828125,1339.739990234375,0,FX,KRW=X,US,원달러 환율
2023-08-23,1339.68994140625,1340.5400390625,1329.9000244140625,1339.68994140625,0,FX,KRW=X,US,원달러 환율
2023-08-24,1327.780029296875,1328.739990234375,1317.6700439453125,1327.780029296875,0,FX,KRW=X,US,원달러 환율
2023-08-25,1326.6199951171875,1328.949951171875,1319.780029296875,1326.6199951171875,0,FX,KRW=X,US,원달러 환율
2023-08-28,1323.6099853515625,1326.8399658203125,1319.1500244140625,1323.6099853515625,0,FX,KRW=X,US,원달러 환율
2023-08-29,1322.8199462890625,1328.6800537109375,1318.280029296875,1322.8199462890625,0,FX,KRW=X,US,원달러 환율
2023-08-30,1321.0699462890625,1325.699951171875,1318.18994140625,1321.0699462890625,0,FX,KRW=X,US,원달러 환율
2023-08-31,1323.030029296875,1326.3399658203125,1319.9300537109375,1323.030029296875,0,FX,KRW=X,US,원달러 환율
2023-09-01,1324.6400146484375,1324.6400146484375,1311.300048828125,1324.6400146484375,0,FX,KRW=X,US,원달러 환율
2023-09-04,1317.4599609375,1321.8900146484375,1315.1199951171875,1317.4599609375,0,FX,KRW=X,US,원달러 환율
2023-09-05,1317.949951171875,1335.02001953125,1318.550048828125,1317.949951171875,0,FX,KRW=X,US,원달러 환율
2023-09-06,1331.72998046875,1337.56005859375,1328.18994140625,1331.72998046875,0,FX,KRW=X,US,원달러 환율
2023-09-07,1333.4599609375,1338.300048828125,1330.25,1333.4599609375,0,FX,KRW=X,US,원달러 환율
2023-09-08,1334.02001953125,1335.530029296875,1331.260009765625,1334.02001953125,0,FX,KRW=X,US,원달러 환율
2023-09-11,1335.3199462890625,1335.3199462890625,1326.030029296875,1335.3199462890625,0,FX,KRW=X,US,원달러 환율
2023-09-12,1320.43994140625,1328.780029296875,1322.800048828125,1320.43994140625,0,FX,KRW=X,US,원달러 환율
2023-09-13,1324.0999755859375,1330.02001953125,1322.4200439453125,1324.0999755859375,0,FX,KRW=X,US,원달러 환율
2023-09-14,1329.77001953125,1330.3399658203125,1322.4300537109375,1329.77001953125,0,FX,KRW=X,US,원달러 환율
2023-09-15,1327.06005859375,1330.300048828125,1323.7099609375,1327.06005859375,0,FX,KRW=X,US,원달러 환율
2023-09-18,1328.4200439453125,1328.4200439453125,1322.3800048828125,1328.4200439453125,0,FX,KRW=X,US,원달러 환율
2023-09-19,1329.6600341796875,1328.6800537109375,1317.77001953125,1329.6600341796875,0,FX,KRW=X,US,원달러 환율
2023-09-20,1328.530029296875,1330.9200439453125,1323.219970703125,1328.530029296875,0,FX,KRW=X,US,원달러 환율
2023-09-21,1332.3399658203125,1344.18994140625,1333.199951171875,1332.3399658203125,0,FX,KRW=X,US,원달러 환율
2023-09-22,1341.1700439453125,1341.1500244140625,1330.0999755859375,1341.1700439453125,0,FX,KRW=X,US,원달러 환율
2023-09-25,1334.6600341796875,1341.010009765625,1330.5,1334.6600341796875,0,FX,KRW=X,US,원달러 환율
2023-09-26,1338.449951171875,1355.0,1337.4300537109375,1338.449951171875,0,FX,KRW=X,US,원달러 환율
2023-09-27,1353.75,1357.2900390625,1347.25,1353.75,0,FX,KRW=X,US,원달러 환율
2023-09-28,1352.8199462890625,1356.6800537109375,1347.1800537109375,1352.8199462890625,0,FX,KRW=X,US,원달러 환율
2023-09-29,1347.8499755859375,1350.6300048828125,1340.8399658203125,1347.8499755859375,0,FX,KRW=X,US,원달러 환율
2023-10-02,1351.93994140625,1358.699951171875,1343.4200439453125,1351.93994140625,0,FX,KRW=X,US,원달러 환율
2023-10-03,1354.18994140625,1364.7099609375,1349.93994140625,1354.18994140625,0,FX,KRW=X,US,원달러 환율
2023-10-04,1359.219970703125,1363.6700439453125,1349.4300537109375,1359.219970703125,0,FX,KRW=X,US,원달러 환율
2023-10-05,1351.1600341796875,1353.3499755859375,1345.1500244140625,1351.1600341796875,0,FX,KRW=X,US,원달러 환율
2023-10-06,1346.06005859375,1356.81005859375,1338.989990234375,1346.06005859375,0,FX,KRW=X,US,원달러 환율
2023-10-09,1343.3599853515625,1354.43994140625,1343.3599853515625,1343.3599853515625,0,FX,KRW=X,US,원달러 환율
2023-10-10,1346.8900146484375,1351.68994140625,1341.93994140625,1346.8900146484375,0,FX,KRW=X,US,원달러 환율
2023-10-11,1341.8900146484375,1342.300048828125,1336.5400390625,1341.8900146484375,0,FX,KRW=X,US,원달러 환율
2023-10-12,1338.260009765625,1347.6500244140625,1333.06005859375,1338.260009765625,0,FX,KRW=X,US,원달러 환율
2023-10-13,1348.3399658203125,1353.18994140625,1345.81005859375,1348.3399658203125,0,FX,KRW=X,US,원달러 환율
2023-10-16,1352.0699462890625,1356.219970703125,1348.8199462890625,1352.0699462890625,0,FX,KRW=X,US,원달러 환율
2023-10-17,1347.760009765625,1357.3800048828125,1347.1600341796875,1347.760009765625,0,FX,KRW=X,US,원달러 환율
2023-10-18,1352.989990234375,1357.8199462890625,1346.8900146484375,1352.989990234375,0,FX,KRW=X,US,원달러 환율
2023-10-19,1354.56005859375,1360.1099853515625,1354.3599853515625,1354.56005859375,0,FX,KRW=X,US,원달러 환율
2023-10-20,1356.22998046875,1359.1099853515625,1348.449951171875,1356.22998046875,0,FX,KRW=X,US,원달러 환율
2023-10-23,1349.3399658203125,1354.8599853515625,1343.8699951171875,1349.3399658203125,0,FX,KRW=X,US,원달러 환율
2023-10-24,1334.43994140625,1347.1300048828125,1339.6600341796875,1334.43994140625,0,FX,KRW=X,US,원달러 환율
2023-10-25,1343.6400146484375,1352.4300537109375,1343.1300048828125,1343.6400146484375,0,FX,KRW=X,US,원달러 환율
2023-10-26,1352.6800537109375,1360.1500244140625,1352.199951171875,1352.6800537109375,0,FX,KRW=X,US,원달러 환율
2023-10-27,1350.3399658203125,1357.449951171875,1348.0400390625,1350.3399658203125,0,FX,KRW=X,US,원달러 환율
2023-10-30,1355.219970703125,1355.239990234375,1345.9100341796875,1355.219970703125,0,FX,KRW=X,US,원달러 환율
2023-10-31,1348.0699462890625,1355.260009765625,1345.52001953125,1348.0699462890625,0,FX,KRW=X,US,원달러 환율
2023-11-01,1350.1600341796875,1359.1500244140625,1347.72998046875,1350.1600341796875,0,FX,KRW=X,US,원달러 환율
2023-11-02,1347.8399658203125,1346.469970703125,1328.1199951171875,1347.8399658203125,0,FX,KRW=X,US,원달러 환율
2023-11-03,1333.6800537109375,1335.9200439453125,1303.56005859375,1333.6800537109375,0,FX,KRW=X,US,원달러 환율
2023-11-06,1307.8399658203125,1311.6500244140625,1290.9599609375,1307.8399658203125,0,FX,KRW=X,US,원달러 환율
2023-11-07,1297.1099853515625,1312.43994140625,1297.5799560546875,1297.1099853515625,0,FX,KRW=X,US,원달러 환율
2023-11-08,1304.550048828125,1314.18994140625,1298.68994140625,1304.550048828125,0,FX,KRW=X,US,원달러 환율
2023-11-09,1308.1199951171875,1313.8900146484375,1302.8199462890625,1308.1199951171875,0,FX,KRW=X,US,원달러 환율
2023-11-10,1315.199951171875,1321.219970703125,1312.68994140625,1315.199951171875,0,FX,KRW=X,US,원달러 환율
2023-11-13,1319.6199951171875,1325.780029296875,1318.8499755859375,1319.6199951171875,0,FX,KRW=X,US,원달러 환율
2023-11-14,1319.0699462890625,1329.8599853515625,1302.6199951171875,1319.0699462890625,0,FX,KRW=X,US,원달러 환율
2023-11-15,1304.239990234375,1307.9599609375,1292.9200439453125,1304.239990234375,0,FX,KRW=X,US,원달러 환율
2023-11-16,1301.8599853515625,1309.47998046875,1286.8900146484375,1301.8599853515625,0,FX,KRW=X,US,원달러 환율
2023-11-17,1292.449951171875,1300.2900390625,1288.6099853515625,1292.449951171875,0,FX,KRW=X,US,원달러 환율
2023-11-20,1294.5,1298.3499755859375,1285.5400390625,1294.5,0,FX,KRW=X,US,원달러 환율
2023-11-21,1288.1500244140625,1293.31005859375,1283.75,1288.1500244140625,0,FX,KRW=X,US,원달러 환율
2023-11-22,1295.18994140625,1305.280029296875,1291.4200439453125,1295.18994140625,0,FX,KRW=X,US,원달러 환율
2023-11-23,1298.7900390625,1302.199951171875,1295.3699951171875,1298.7900390625,0,FX,KRW=X,US,원달러 환율
2023-11-24,1300.1800537109375,1308.1300048828125,1296.800048828125,1300.1800537109375,0,FX,KRW=X,US,원달러 환율
2023-11-27,1289.7900390625,1308.0799560546875,1297.4100341796875,1289.7900390625,0,FX,KRW=X,US,원달러 환율
2023-11-28,1302.530029296875,1297.9300537109375,1285.0899658203125,1302.530029296875,0,FX,KRW=X,US,원달러 환율
2023-11-29,1287.530029296875,1293.6500244140625,1285.3900146484375,1287.530029296875,0,FX,KRW=X,US,원달러 환율
2023-11-30,1288.3599853515625,1318.280029296875,1285.9300537109375,1288.3599853515625,0,FX,KRW=X,US,원달러 환율
2023-12-01,1296.6600341796875,1307.8199462890625,1294.75,1296.6600341796875,0,FX,KRW=X,US,원달러 환율
2023-12-04,1299.18994140625,1311.0,1293.010009765625,1299.18994140625,0,FX,KRW=X,US,원달러 환율
2023-12-05,1307.800048828125,1317.739990234375,1307.760009765625,1307.800048828125,0,FX,KRW=X,US,원달러 환율
2023-12-06,1313.3699951171875,1315.469970703125,1309.5699462890625,1313.3699951171875,0,FX,KRW=X,US,원달러 환율
2023-12-07,1313.719970703125,1327.050048828125,1311.93994140625,1313.719970703125,0,FX,KRW=X,US,원달러 환율
2023-12-08,1312.760009765625,1318.5799560546875,1290.4599609375,1312.760009765625,0,FX,KRW=X,US,원달러 환율
2023-12-11,1316.510009765625,1320.6199951171875,1315.4000244140625,1316.510009765625,0,FX,KRW=X,US,원달러 환율
2023-12-12,1313.6199951171875,1318.6700439453125,1299.4599609375,1313.6199951171875,0,FX,KRW=X,US,원달러 환율
2023-12-13,1310.1400146484375,1320.77001953125,1308.5799560546875,1310.1400146484375,0,FX,KRW=X,US,원달러 환율
2023-12-14,1292.010009765625,1298.530029296875,1287.8900146484375,1292.010009765625,0,FX,KRW=X,US,원달러 환율
2023-12-15,1291.9200439453125,1304.219970703125,1287.31005859375,1291.9200439453125,0,FX,KRW=X,US,원달러 환율
2023-12-18,1276.469970703125,1304.1199951171875,1295.4599609375,1276.469970703125,0,FX,KRW=X,US,원달러 환율
2023-12-19,1302.9300537109375,1310.030029296875,1296.5999755859375,1302.9300537109375,0,FX,KRW=X,US,원달러 환율
2023-12-20,1297.760009765625,1302.8499755859375,1296.739990234375,1297.760009765625,0,FX,KRW=X,US,원달러 환율
2023-12-21,1296.97998046875,1307.27001953125,1294.8399658203125,1296.97998046875,0,FX,KRW=X,US,원달러 환율
2023-12-22,1291.7099609375,1303.25,1294.0799560546875,1291.7099609375,0,FX,KRW=X,US,원달러 환율
2023-12-25,1297.3599853515625,1298.3599853515625,1295.030029296875,1297.3599853515625,0,FX,KRW=X,US,원달러 환율
2023-12-26,1294.5799560546875,1299.300048828125,1284.760009765625,1294.5799560546875,0,FX,KRW=X,US,원달러 환율
2023-12-27,1293.9200439453125,1295.760009765625,1290.0,1293.9200439453125,0,FX,KRW=X,US,원달러 환율
2023-12-28,1294.760009765625,1294.0400390625,1281.3499755859375,1294.760009765625,0,FX,KRW=X,US,원달러 환율
2023-12-29,1277.8399658203125,1301.9200439453125,1259.52001953125,1277.8399658203125,0,FX,KRW=X,US,원달러 환율
2024-01-01,1293.530029296875,1293.5400390625,1293.530029296875,1293.530029296875,0,FX,KRW=X,US,원달러 환율
2024-01-02,1292.8900146484375,1313.489990234375,1291.1700439453125,1293.5400390625,0,FX,KRW=X,US,원달러 환율
2024-01-03,1307.6199951171875,1312.8299560546875,1304.280029296875,1307.6199951171875,0,FX,KRW=X,US,원달러 환율
2024-01-04,1309.530029296875,1314.7099609375,1305.0799560546875,1309.530029296875,0,FX,KRW=X,US,원달러 환율
2024-01-05,1311.25,1321.8299560546875,1306.0400390625,1311.25,0,FX,KRW=X,US,원달러 환율
2024-01-08,1313.1300048828125,1321.0999755859375,1311.52001953125,1313.1300048828125,0,FX,KRW=X,US,원달러 환율
2024-01-09,1311.800048828125,1320.8199462890625,1308.8399658203125,1311.800048828125,0,FX,KRW=X,US,원달러 환율
2024-01-10,1319.7900390625,1323.219970703125,1316.010009765625,1319.7900390625,0,FX,KRW=X,US,원달러 환율
2024-01-11,1317.5,1320.219970703125,1308.199951171875,1317.5,0,FX,KRW=X,US,원달러 환율
2024-01-12,1311.989990234375,1317.1500244140625,1301.2900390625,1311.989990234375,0,FX,KRW=X,US,원달러 환율
2024-01-15,1312.8499755859375,1321.8900146484375,1312.530029296875,1312.8499755859375,0,FX,KRW=X,US,원달러 환율
2024-01-16,1319.7099609375,1339.6700439453125,1319.1500244140625,1319.7099609375,0,FX,KRW=X,US,원달러 환율
2024-01-17,1337.7900390625,1350.030029296875,1336.4000244140625,1337.7900390625,0,FX,KRW=X,US,원달러 환율
2024-01-18,1344.050048828125,1346.050048828125,1334.989990234375,1344.050048828125,0,FX,KRW=X,US,원달러 환율
2024-01-19,1337.6600341796875,1339.1500244140625,1331.5799560546875,1337.6600341796875,0,FX,KRW=X,US,원달러 환율
2024-01-22,1333.2099609375,1340.9200439453125,1330.3399658203125,1333.2099609375,0,FX,KRW=X,US,원달러 환율
2024-01-23,1338.739990234375,1340.3199462890625,1331.06005859375,1338.739990234375,0,FX,KRW=X,US,원달러 환율
2024-01-24,1336.780029296875,1340.8299560546875,1324.2099609375,1336.780029296875,0,FX,KRW=X,US,원달러 환율
2024-01-25,1329.8900146484375,1339.6700439453125,1330.2900390625,1329.8900146484375,0,FX,KRW=X,US,원달러 환율
2024-01-26,1336.030029296875,1339.06005859375,1331.4599609375,1336.030029296875,0,FX,KRW=X,US,원달러 환율
2024-01-29,1336.760009765625,1337.3499755859375,1332.8800048828125,1336.760009765625,0,FX,KRW=X,US,원달러 환율
2024-01-30,1333.2099609375,1334.0,1326.4300537109375,1333.2099609375,0,FX,KRW=X,US,원달러 환율
2024-01-31,1326.6199951171875,1335.8900146484375,1325.52001953125,1326.6199951171875,0,FX,KRW=X,US,원달러 환율
2024-02-01,1333.9100341796875,1335.47998046875,1327.06005859375,1333.9100341796875,0,FX,KRW=X,US,원달러 환율
2024-02-02,1328.949951171875,1338.3499755859375,1312.27001953125,1328.949951171875,0,FX,KRW=X,US,원달러 환율
2024-02-05,1337.72998046875,1338.5699462890625,1330.02001953125,1337.72998046875,0,FX,KRW=X,US,원달러 환율
2024-02-06,1333.3900146484375,1333.3199462890625,1324.8499755859375,1333.3900146484375,0,FX,KRW=X,US,원달러 환율
2024-02-07,1326.7900390625,1329.489990234375,1321.8800048828125,1326.7900390625,0,FX,KRW=X,US,원달러 환율
2024-02-08,1327.6199951171875,1332.47998046875,1324.1500244140625,1327.6199951171875,0,FX,KRW=X,US,원달러 환율
2024-02-09,1331.469970703125,1333.449951171875,1291.8399658203125,1331.469970703125,0,FX,KRW=X,US,원달러 환율
2024-02-12,1330.06005859375,1332.25,1327.1099853515625,1330.06005859375,0,FX,KRW=X,US,원달러 환율
2024-02-13,1328.5,1340.5899658203125,1316.6099853515625,1328.5,0,FX,KRW=X,US,원달러 환율
2024-02-14,1340.7900390625,1340.260009765625,1329.6199951171875,1340.7900390625,0,FX,KRW=X,US,원달러 환율
2024-02-15,1326.0,1334.699951171875,1325.8599853515625,1326.0,0,FX,KRW=X,US,원달러 환율
2024-02-16,1327.6600341796875,1336.56005859375,1318.969970703125,1327.6600341796875,0,FX,KRW=X,US,원달러 환율
2024-02-19,1331.5799560546875,1335.93994140625,1330.3499755859375,1331.5799560546875,0,FX,KRW=X,US,원달러 환율
2024-02-20,1333.3399658203125,1338.8599853515625,1331.0999755859375,1333.3399658203125,0,FX,KRW=X,US,원달러 환율
2024-02-21,1333.75,1337.3299560546875,1332.0400390625,1333.75,0,FX,KRW=X,US,원달러 환율
2024-02-22,1332.8699951171875,1333.5999755859375,1323.4599609375,1332.8699951171875,0,FX,KRW=X,US,원달러 환율
2024-02-23,1327.1700439453125,1333.77001953125,1326.489990234375,1327.1700439453125,0,FX,KRW=X,US,원달러 환율
2024-02-26,1330.0,1332.5799560546875,1327.7099609375,1330.0,0,FX,KRW=X,US,원달러 환율
2024-02-27,1331.719970703125,1332.5999755859375,1329.050048828125,1331.719970703125,0,FX,KRW=X,US,원달러 환율
2024-02-28,1331.7900390625,1337.22998046875,1330.1199951171875,1331.7900390625,0,FX,KRW=X,US,원달러 환율
2024-02-29,1333.3800048828125,1336.8599853515625,1328.6600341796875,1333.3800048828125,0,FX,KRW=X,US,원달러 환율
2024-03-01,1335.199951171875,1336.43994140625,1326.4300537109375,1335.199951171875,0,FX,KRW=X,US,원달러 환율
2024-03-04,1330.9000244140625,1332.780029296875,1328.1500244140625,1330.9000244140625,0,FX,KRW=X,US,원달러 환율
2024-03-05,1328.93994140625,1336.8599853515625,1328.8699951171875,1328.93994140625,0,FX,KRW=X,US,원달러 환율
2024-03-06,1333.4300537109375,1337.3299560546875,1328.22998046875,1333.4300537109375,0,FX,KRW=X,US,원달러 환율
2024-03-07,1327.0899658203125,1331.8499755859375,1320.22998046875,1327.0899658203125,0,FX,KRW=X,US,원달러 환율
2024-03-08,1321.1800537109375,1326.52001953125,1300.6800537109375,1321.1800537109375,0,FX,KRW=X,US,원달러 환율
2024-03-11,1315.97998046875,1316.9000244140625,1305.469970703125,1315.97998046875,0,FX,KRW=X,US,원달러 환율
2024-03-12,1310.5400390625,1313.7099609375,1216.9599609375,1310.5400390625,0,FX,KRW=X,US,원달러 환율
2024-03-13,1311.1500244140625,1319.18994140625,1308.3299560546875,1311.1500244140625,0,FX,KRW=X,US,원달러 환율
2024-03-14,1313.6500244140625,1324.3699951171875,1306.010009765625,1313.6500244140625,0,FX,KRW=X,US,원달러 환율
2024-03-15,1321.9200439453125,1333.0,1321.5799560546875,1321.9200439453125,0,FX,KRW=X,US,원달러 환율
2024-03-18,1329.3399658203125,1335.25,1329.6600341796875,1329.3399658203125,0,FX,KRW=X,US,원달러 환율
2024-03-19,1336.0899658203125,1340.6500244140625,1335.6700439453125,1336.0899658203125,0,FX,KRW=X,US,원달러 환율
2024-03-20,1337.02001953125,1341.47998046875,1336.0400390625,1337.02001953125,0,FX,KRW=X,US,원달러 환율
2024-03-21,1330.1099853515625,1334.6400146484375,1321.530029296875,1330.1099853515625,0,FX,KRW=X,US,원달러 환율
2024-03-22,1334.6800537109375,1346.75,1328.97998046875,1334.6800537109375,0,FX,KRW=X,US,원달러 환율
2024-03-25,1343.5999755859375,1343.6099853515625,1332.4100341796875,1343.5999755859375,0,FX,KRW=X,US,원달러 환율
2024-03-26,1339.1300048828125,1344.2099609375,1333.800048828125,1339.1300048828125,0,FX,KRW=X,US,원달러 환율
2024-03-27,1343.06005859375,1353.0400390625,1341.3299560546875,1343.06005859375,0,FX,KRW=X,US,원달러 환율
2024-03-28,1349.800048828125,1352.760009765625,1342.0,1349.800048828125,0,FX,KRW=X,US,원달러 환율
2024-03-29,1349.800048828125,1349.800048828125,1340.699951171875,1349.800048828125,0,FX,KRW=X,US,원달러 환율
2024-04-01,1345.31005859375,1356.010009765625,1342.8800048828125,1345.31005859375,0,FX,KRW=X,US,원달러 환율
2024-04-02,1355.530029296875,1355.9200439453125,1347.530029296875,1355.530029296875,0,FX,KRW=X,US,원달러 환율
2024-04-03,1350.72998046875,1352.8900146484375,1346.3199462890625,1350.72998046875,0,FX,KRW=X,US,원달러 환율
2024-04-04,1344.8399658203125,1348.3900146484375,1343.31005859375,1344.8399658203125,0,FX,KRW=X,US,원달러 환율
2024-04-05,1351.3599853515625,1355.18994140625,1343.0,1351.3599853515625,0,FX,KRW=X,US,원달러 환율
2024-04-08,1350.27001953125,1356.77001953125,1350.27001953125,1350.27001953125,0,FX,KRW=X,US,원달러 환율
2024-04-09,1354.219970703125,1356.52001953125,1350.22998046875,1354.219970703125,0,FX,KRW=X,US,원달러 환율
2024-04-10,1348.5400390625,1364.4599609375,1326.9300537109375,1348.5400390625,0,FX,KRW=X,US,원달러 환율
2024-04-11,1363.760009765625,1370.8299560546875,1357.8800048828125,1363.760009765625,0,FX,KRW=X,US,원달러 환율
2024-04-12,1367.8399658203125,1385.8900146484375,1366.9599609375,1367.8399658203125,0,FX,KRW=X,US,원달러 환율
2024-04-15,1379.6099853515625,1389.010009765625,1379.5999755859375,1379.6099853515625,0,FX,KRW=X,US,원달러 환율
2024-04-16,1387.6700439453125,1399.9599609375,1387.1500244140625,1387.6700439453125,0,FX,KRW=X,US,원달러 환율
2024-04-17,1387.3399658203125,1390.7900390625,1378.3299560546875,1387.3399658203125,0,FX,KRW=X,US,원달러 환율
2024-04-18,1379.5400390625,1381.3499755859375,1370.3599853515625,1379.5400390625,0,FX,KRW=X,US,원달러 환율
2024-04-19,1379.4000244140625,1392.6199951171875,1374.5699462890625,1379.4000244140625,0,FX,KRW=X,US,원달러 환율
2024-04-22,1373.9300537109375,1382.9300537109375,1373.4100341796875,1373.9300537109375,0,FX,KRW=X,US,원달러 환율
2024-04-23,1378.8399658203125,1379.6099853515625,1371.2099609375,1378.8399658203125,0,FX,KRW=X,US,원달러 환율
2024-04-24,1370.47998046875,1377.4300537109375,1366.7900390625,1370.47998046875,0,FX,KRW=X,US,원달러 환율
2024-04-25,1376.969970703125,1379.0899658203125,1370.56005859375,1376.969970703125,0,FX,KRW=X,US,원달러 환율
2024-04-26,1371.699951171875,1378.6500244140625,1370.3399658203125,1371.699951171875,0,FX,KRW=X,US,원달러 환율
2024-04-29,1377.0899658203125,1383.9599609375,1373.530029296875,1377.0899658203125,0,FX,KRW=X,US,원달러 환율
2024-04-30,1374.6400146484375,1384.760009765625,1372.7900390625,1374.6400146484375,0,FX,KRW=X,US,원달러 환율
2024-05-01,1385.4599609375,1387.6500244140625,1362.530029296875,1385.4599609375,0,FX,KRW=X,US,원달러 환율
2024-05-02,1375.0,1381.9599609375,1368.989990234375,1375.0,0,FX,KRW=X,US,원달러 환율
2024-05-03,1364.6400146484375,1370.3399658203125,1344.510009765625,1364.6400146484375,0,FX,KRW=X,US,원달러 환율
2024-05-06,1355.050048828125,1360.7900390625,1352.3499755859375,1355.050048828125,0,FX,KRW=X,US,원달러 환율
2024-05-07,1352.1700439453125,1360.8499755859375,1352.510009765625,1352.1700439453125,0,FX,KRW=X,US,원달러 환율
2024-05-08,1357.72998046875,1366.5999755859375,1356.27001953125,1357.72998046875,0,FX,KRW=X,US,원달러 환율
2024-05-09,1361.93994140625,1371.8299560546875,1361.93994140625,1361.93994140625,0,FX,KRW=X,US,원달러 환율
2024-05-10,1365.4000244140625,1370.3299560546875,1363.0,1365.4000244140625,0,FX,KRW=X,US,원달러 환율
2024-05-13,1370.1099853515625,1372.9100341796875,1364.6300048828125,1370.1099853515625,0,FX,KRW=X,US,원달러 환율
2024-05-14,1363.7900390625,1370.3900146484375,1362.5999755859375,1363.7900390625,0,FX,KRW=X,US,원달러 환율
2024-05-15,1362.550048828125,1365.550048828125,1342.8299560546875,1362.550048828125,0,FX,KRW=X,US,원달러 환율
2024-05-16,1353.5999755859375,1353.93994140625,1342.0899658203125,1353.5999755859375,0,FX,KRW=X,US,원달러 환율
2024-05-17,1346.0400390625,1359.3900146484375,1346.0400390625,1346.0400390625,0,FX,KRW=X,US,원달러 환율
2024-05-20,1353.3900146484375,1361.699951171875,1353.3800048828125,1353.3900146484375,0,FX,KRW=X,US,원달러 환율
2024-05-21,1360.1600341796875,1367.3199462890625,1360.1600341796875,1360.1600341796875,0,FX,KRW=X,US,원달러 환율
2024-05-22,1363.4200439453125,1367.8399658203125,1359.949951171875,1363.4200439453125,0,FX,KRW=X,US,원달러 환율
2024-05-23,1365.81005859375,1367.1300048828125,1358.1199951171875,1365.81005859375,0,FX,KRW=X,US,원달러 환율
2024-05-24,1367.6199951171875,1371.4300537109375,1363.6300048828125,1367.6199951171875,0,FX,KRW=X,US,원달러 환율
2024-05-27,1365.7099609375,1366.9200439453125,1360.050048828125,1365.7099609375,0,FX,KRW=X,US,원달러 환율
2024-05-28,1360.9300537109375,1362.81005859375,1354.8499755859375,1360.9300537109375,0,FX,KRW=X,US,원달러 환율
2024-05-29,1362.760009765625,1370.27001953125,1362.72998046875,1362.760009765625,0,FX,KRW=X,US,원달러 환율
2024-05-30,1370.550048828125,1380.9300537109375,1369.739990234375,1370.550048828125,0,FX,KRW=X,US,원달러 환율
2024-05-31,1375.6199951171875,1387.489990234375,1375.3599853515625,1375.6199951171875,0,FX,KRW=X,US,원달러 환율
